ID_station;nom_station;adresse_station;longitude_WSG84;latitude_WSG84;nom_porteur;type_charge;nbre_pdc;type_connecteur;date_maj;observation
REN277;ETABLISSEMENT RENAULT DE PARIS;;48,880951;2,314399;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN278;ETABLISSEMENT RENAULT DE PARIS;;48,861865;2,367576;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN279;ETABLISSEMENT RENAULT DE PARIS;;48,844566;2,395764;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN280;ETABLISSEMENT RENAULT DE PARIS;;48,852709;2,286422;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN281;ETABLISSEMENT RENAULT DE ROUEN;;49,449412;1,064684;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN282;ETABLISSEMENT RENAULT DE DIEPPE;;49,919862;1,077157;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN283;ETABLISSEMENT RENAULT DE EU;;50,058253;1,417809;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN284;ETABLISSEMENT RENAULT DE NEUFCHATEL-EN-BRAY;;49,733669;1,434331;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN285;ETABLISSEMENT RENAULT DE FECAMP;;49,751262;0,401833;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN286;ETABLISSEMENT RENAULT DE LE HAVRE;;49,494771;0,147195;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN287;ETABLISSEMENT RENAULT DE MELUN;;48,540323;2,677866;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN288;ETABLISSEMENT RENAULT DE MEAUX;;48,957419;2,897852;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN289;ETABLISSEMENT RENAULT DE COULOMMIERS;;48,809903;3,079942;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN290;ETABLISSEMENT RENAULT DE VARENNES-SUR-SEINE;;48,371533;2,941233;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN291;ETABLISSEMENT RENAULT DE SAINT-PIERRE-LES-NEMOURS;;48,280377;2,683154;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN292;ETABLISSEMENT RENAULT DE PROVINS;;48,552399;3,297781;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN293;ETABLISSEMENT RENAULT DE BRIE-COMTE-ROBERT;;48,697461;2,606558;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN294;ETABLISSEMENT RENAULT DE NOISIEL;;48,841138;2,618294;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN295;ETABLISSEMENT RENAULT DE AVON;;48,421812;2,737602;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN296;ETABLISSEMENT RENAULT DE CHELLES;;48,874581;2,590865;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN297;ETABLISSEMENT RENAULT DE VERSAILLES;;48,792220;2,145247;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN298;ETABLISSEMENT RENAULT DE SAINT-GERMAIN-EN-LAYE;;48,899700;2,078157;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN299;ETABLISSEMENT RENAULT DE TRAPPES;;48,770313;1,999698;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN300;ETABLISSEMENT RENAULT DE CHATOU;;48,890469;2,154325;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN301;ETABLISSEMENT RENAULT DE NIORT;;46,329235;-0,443545;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN302;ETABLISSEMENT RENAULT DE ABBEVILLE;;50,108800;1,857540;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN303;ETABLISSEMENT RENAULT DE RIVERY;;49,913308;2,338671;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN304;ETABLISSEMENT RENAULT DE PERONNE;;49,929407;2,934324;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN305;ETABLISSEMENT RENAULT DE ALBI;;43,915780;2,143760;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN306;ETABLISSEMENT RENAULT DE CASTRES;;43,592169;2,210282;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN307;ETABLISSEMENT RENAULT DE GAILLAC;;43,896284;1,883416;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN308;ETABLISSEMENT RENAULT DE MONTAUBAN;;44,037613;1,380852;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN309;ETABLISSEMENT RENAULT DE CASTELSARRASIN;;44,035623;1,114130;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN310;ETABLISSEMENT RENAULT DE LA VALETTE-DU-VAR;;43,139360;5,999316;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN311;ETABLISSEMENT RENAULT DE BRIGNOLES;;43,408709;6,042116;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN312;ETABLISSEMENT RENAULT DE DRAGUIGNAN;;43,515635;6,476062;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN313;ETABLISSEMENT RENAULT DE LA SEYNE-SUR-MER;;43,113553;5,858463;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN314;ETABLISSEMENT RENAULT DE FREJUS;;43,436156;6,724611;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN315;ETABLISSEMENT RENAULT DE AVIGNON;;43,927373;4,845744;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN316;ETABLISSEMENT RENAULT DE ORANGE;;44,150474;4,803153;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN317;ETABLISSEMENT RENAULT DE CARPENTRAS;;44,043274;5,025287;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN318;ETABLISSEMENT RENAULT DE CAVAILLON;;43,857823;5,014658;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN319;ETABLISSEMENT RENAULT DE LA ROCHE-SUR-YON;;46,698043;-1,427872;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN320;ETABLISSEMENT RENAULT DE FONTENAY-LE-COMTE;;46,450927;-0,807991;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN321;ETABLISSEMENT RENAULT DE CHALLANS;;46,860897;-1,865580;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN322;ETABLISSEMENT RENAULT DE OLONNE-SUR-MER;;46,504318;-1,773508;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN323;ETABLISSEMENT RENAULT DE LES HERBIERS;;46,861753;-1,010402;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN324;ETABLISSEMENT RENAULT DE POITIERS;;46,614411;0,315060;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN325;ETABLISSEMENT RENAULT DE CHATELLERAULT;;46,791098;0,525723;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN326;ETABLISSEMENT RENAULT DE LIMOGES;;45,867198;1,268556;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN327;ETABLISSEMENT RENAULT DE SAINT-JUNIEN;;45,897648;0,917689;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN328;ETABLISSEMENT RENAULT DE EPINAL;;48,186981;6,475708;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN329;ETABLISSEMENT RENAULT DE SAINT-DIE-DES-VOSGES;;48,284422;6,942722;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN330;ETABLISSEMENT RENAULT DE SAINT-ETIENNE-LES-REMIREMONT;;48,020123;6,600762;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN331;ETABLISSEMENT RENAULT DE NEUFCHATEAU;;48,347031;5,692460;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN332;ETABLISSEMENT RENAULT DE VITTEL;;48,203590;5,938490;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN333;ETABLISSEMENT RENAULT DE AUXERRE;;47,804880;3,582936;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN334;ETABLISSEMENT RENAULT DE SAINT-DENIS-LES-SENS;;48,215689;3,275886;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN335;ETABLISSEMENT RENAULT DE JOIGNY;;47,977625;3,411074;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN336;ETABLISSEMENT RENAULT DE CORBEIL-ESSONNES;;48,611022;2,452549;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN337;ETABLISSEMENT RENAULT DE MORIGNY-CHAMPIGNY;;48,461389;2,179453;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN338;ETABLISSEMENT RENAULT DE VIRY-CHATILLON;;48,680817;2,379365;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN339;ETABLISSEMENT RENAULT DE ATHIS-MONS;;48,717955;2,400085;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN340;ETABLISSEMENT RENAULT DE MASSY;;48,726109;2,280254;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN341;ETABLISSEMENT RENAULT DE MONTLHERY;;48,647365;2,271315;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN342;ETABLISSEMENT RENAULT DE SAINTE-GENEVIEVE-DES-BOIS;;48,644120;2,334320;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN343;ETABLISSEMENT RENAULT DE LES ULIS;;48,684669;2,197453;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN344;ETABLISSEMENT RENAULT DE NANTERRE;;48,901512;2,226023;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN345;ETABLISSEMENT RENAULT DE BOULOGNE-BILLANCOURT;;48,831161;2,236260;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN346;ETABLISSEMENT RENAULT DE MONTROUGE;;48,817233;2,325777;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN347;ETABLISSEMENT RENAULT DE CHATENAY-MALABRY;;48,769693;2,248939;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN348;ETABLISSEMENT RENAULT DE SCEAUX;;48,779256;2,291929;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN349;ETABLISSEMENT RENAULT DE COURBEVOIE;;48,902876;2,273188;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN350;ETABLISSEMENT RENAULT DE RUEIL-MALMAISON;;48,882728;2,188832;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN351;ETABLISSEMENT RENAULT DE MONTREUIL;;48,850173;2,418185;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN352;ETABLISSEMENT RENAULT DE VILLEMOMBLE;;48,884775;2,506075;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN353;ETABLISSEMENT RENAULT DE LES PAVILLONS-SOUS-BOIS;;48,907705;2,493568;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN354;ETABLISSEMENT RENAULT DE VILLEPINTE;;48,957646;2,559201;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN355;ETABLISSEMENT RENAULT DE PANTIN;;48,894456;2,398792;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN356;ETABLISSEMENT RENAULT DE CRETEIL;;48,789319;2,439193;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN357;ETABLISSEMENT RENAULT DE FONTENAY-SOUS-BOIS;;48,852705;2,468273;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN358;ETABLISSEMENT RENAULT DE LE PERREUX-SUR-MARNE;;48,835275;2,497339;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN359;ETABLISSEMENT RENAULT DE VILLENEUVE-SAINT-GEORGES;;48,738644;2,446822;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN360;ETABLISSEMENT RENAULT DE FRESNES;;48,758939;2,330787;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN361;ETABLISSEMENT RENAULT DE VITRY-SUR-SEINE;;48,794630;2,384394;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN362;ETABLISSEMENT RENAULT DE CHENNEVIERES-SUR-MARNE;;48,798927;2,543964;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN363;ETABLISSEMENT RENAULT DE BOISSY-SAINT-LEGER;;48,748549;2,509170;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN364;ETABLISSEMENT RENAULT DE MAISONS-ALFORT;;48,806033;2,429804;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN365;ETABLISSEMENT RENAULT DE ARGENTEUIL;;48,960964;2,258699;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN366;ETABLISSEMENT RENAULT DE BEAUCHAMP;;49,007225;2,195896;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN367;ETABLISSEMENT RENAULT DE PERSAN;;49,146726;2,259501;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN368;ETABLISSEMENT RENAULT DE GONESSE;;48,979727;2,452907;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr
REN369;ETABLISSEMENT RENAULT DE OSNY;;49,049582;2,075560;Renault;accélérée;;Type 3c;01/07/2014;Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr